black,white,started,black_win,width,komi,handicap,event_id,end_date
18,15,2019-07-08,True,19,0.5,2,62,2019-08-04
172,96,2019-07-15,False,19,0.5,9,62,2019-08-04
50,7,2019-07-15,False,19,0.5,3,62,2019-08-04
189,173,2019-07-15,False,19,0.5,5,62,2019-08-04
35,79,2019-07-15,False,19,0.5,3,62,2019-08-04
189,126,2019-07-15,False,19,0.5,3,62,2019-08-04
189,7,2019-07-15,False,19,0.5,9,62,2019-08-04
172,7,2019-07-15,False,19,0.5,9,62,2019-08-04
18,15,2019-07-15,True,19,0.5,2,62,2019-08-04
189,172,2019-07-15,False,19,0.5,0,62,2019-08-04
175,173,2019-07-15,False,19,0.5,6,62,2019-08-04
35,7,2019-07-15,True,19,0.5,3,62,2019-08-04
172,79,2019-07-22,False,19,0.5,9,62,2019-08-04
173,79,2019-07-22,True,19,0.5,8,62,2019-08-04
140,172,2019-07-22,False,19,0.5,0,62,2019-08-04
189,173,2019-07-22,False,19,0.5,5,62,2019-08-04
172,173,2019-07-22,False,19,0.5,4,62,2019-08-04
140,173,2019-07-22,False,19,0.5,5,62,2019-08-04
175,172,2019-07-22,True,19,0.5,2,62,2019-08-04
173,14,2019-07-29,True,19,0.5,6,62,2019-08-04
126,173,2019-07-29,False,19,0.5,2,62,2019-08-04
50,35,2019-07-29,True,19,6.5,0,62,2019-08-04
140,172,2019-07-29,False,19,0.5,0,62,2019-08-04
53,79,2019-07-29,True,19,0.5,3,62,2019-08-04
96,117,2019-08-17,True,19,6.5,0,64,2019-08-19
121,110,2019-08-17,False,19,6.5,0,64,2019-08-19
85,209,2019-08-17,False,19,6.5,0,64,2019-08-19
18,77,2019-08-17,True,19,6.5,0,64,2019-08-19
7,38,2019-08-17,True,19,6.5,0,64,2019-08-19
162,14,2019-08-17,False,19,6.5,0,64,2019-08-19
208,97,2019-08-17,True,19,6.5,0,64,2019-08-19
6,36,2019-08-17,True,19,6.5,0,64,2019-08-19
42,35,2019-08-17,True,19,6.5,0,64,2019-08-19
21,126,2019-08-17,True,19,6.5,0,64,2019-08-19
188,173,2019-08-17,False,19,6.5,0,64,2019-08-19
50,49,2019-08-17,False,19,6.5,0,64,2019-08-19
32,107,2019-08-17,True,19,6.5,0,64,2019-08-19
117,36,2019-08-17,False,19,6.5,0,64,2019-08-19
121,85,2019-08-17,False,19,6.5,0,64,2019-08-19
209,18,2019-08-17,True,19,6.5,0,64,2019-08-19
77,97,2019-08-17,False,19,6.5,0,64,2019-08-19
173,7,2019-08-17,False,19,6.5,0,64,2019-08-19
35,162,2019-08-17,True,19,6.5,0,64,2019-08-19
96,208,2019-08-17,False,19,6.5,0,64,2019-08-19
15,6,2019-08-17,False,19,6.5,0,64,2019-08-19
14,42,2019-08-17,False,19,6.5,0,64,2019-08-19
38,126,2019-08-17,True,19,6.5,0,64,2019-08-19
188,50,2019-08-17,False,19,6.5,0,64,2019-08-19
49,21,2019-08-17,True,19,6.5,0,64,2019-08-19
110,32,2019-08-17,False,19,6.5,0,64,2019-08-19
162,188,2019-08-18,False,19,6.5,0,64,2019-08-19
126,121,2019-08-18,True,19,6.5,0,64,2019-08-19
77,117,2019-08-18,True,19,6.5,0,64,2019-08-19
36,50,2019-08-18,False,19,6.5,0,64,2019-08-19
107,96,2019-08-18,False,19,6.5,0,64,2019-08-19
21,85,2019-08-18,True,19,6.5,0,64,2019-08-19
7,208,2019-08-18,False,19,6.5,0,64,2019-08-19
209,6,2019-08-18,False,19,6.5,0,64,2019-08-19
42,173,2019-08-18,True,19,6.5,0,64,2019-08-19
15,35,2019-08-18,False,19,6.5,0,64,2019-08-19
18,38,2019-08-18,False,19,6.5,0,64,2019-08-19
49,32,2019-08-18,False,19,6.5,0,64,2019-08-19
97,110,2019-08-18,True,19,6.5,0,64,2019-08-19
117,162,2019-08-18,False,19,6.5,0,64,2019-08-19
110,107,2019-08-18,False,19,6.5,0,64,2019-08-19
35,97,2019-08-18,False,19,6.5,0,64,2019-08-19
173,77,2019-08-18,True,19,6.5,0,64,2019-08-19
50,96,2019-08-18,True,19,6.5,0,64,2019-08-19
85,36,2019-08-18,True,19,6.5,0,64,2019-08-19
32,42,2019-08-18,False,19,6.5,0,64,2019-08-19
21,7,2019-08-18,False,19,6.5,0,64,2019-08-19
208,6,2019-08-18,True,19,6.5,0,64,2019-08-19
126,18,2019-08-18,False,19,6.5,0,64,2019-08-19
188,15,2019-08-18,False,19,6.5,0,64,2019-08-19
14,49,2019-08-18,False,19,6.5,0,64,2019-08-19
38,209,2019-08-18,False,19,6.5,0,64,2019-08-19
77,188,2019-08-19,False,19,6.5,0,64,2019-08-19
126,36,2019-08-19,False,19,6.5,0,64,2019-08-19
32,209,2019-08-19,True,19,6.5,0,64,2019-08-19
85,173,2019-08-19,False,19,6.5,0,64,2019-08-19
21,15,2019-08-19,False,19,6.5,0,64,2019-08-19
110,162,2019-08-19,True,19,6.5,0,64,2019-08-19
107,7,2019-08-19,False,19,6.5,0,64,2019-08-19
50,6,2019-08-19,False,19,6.5,0,64,2019-08-19
42,208,2019-08-19,True,19,6.5,0,64,2019-08-19
96,18,2019-08-19,True,19,6.5,0,64,2019-08-19
14,38,2019-08-19,False,19,6.5,0,64,2019-08-19
97,49,2019-08-19,False,19,6.5,0,64,2019-08-19
35,121,2019-08-19,True,19,6.5,0,64,2019-08-19
162,126,2019-08-19,False,19,6.5,0,64,2019-08-19
21,110,2019-08-19,False,19,6.5,0,64,2019-08-19
50,38,2019-08-19,True,19,6.5,0,64,2019-08-19
36,14,2019-08-19,False,19,6.5,0,64,2019-08-19
173,35,2019-08-19,False,19,6.5,0,64,2019-08-19
121,117,2019-08-19,True,19,6.5,0,64,2019-08-19
49,208,2019-08-19,False,19,6.5,0,64,2019-08-19
15,209,2019-08-19,False,19,6.5,0,64,2019-08-19
42,7,2019-08-19,True,19,6.5,0,64,2019-08-19
85,188,2019-08-19,True,19,6.5,0,64,2019-08-19
107,18,2019-08-19,True,19,6.5,0,64,2019-08-19
32,6,2019-08-19,False,19,6.5,0,64,2019-08-19
96,97,2019-08-19,False,19,6.5,0,64,2019-08-19
99,20,2019-11-24,False,19,6.5,0,66,2019-12-01
140,100,2019-11-24,True,19,6.5,0,66,2019-12-01
173,96,2019-11-24,True,19,6.5,0,66,2019-12-01
173,140,2019-11-27,True,19,6.5,0,66,2019-12-01
100,20,2019-11-27,True,19,6.5,0,66,2019-12-01
96,99,2019-11-27,False,19,6.5,0,66,2019-12-01
99,173,2019-11-30,True,19,6.5,0,66,2019-12-01
140,20,2019-11-30,False,19,6.5,0,66,2019-12-01
100,96,2019-11-30,True,19,6.5,0,66,2019-12-01
121,113,2019-11-16,False,19,6.5,0,66,2019-12-01
20,173,2019-11-16,False,19,6.5,0,66,2019-12-01
173,57,2019-11-16,True,19,6.5,0,66,2019-12-01
113,20,2019-11-16,False,19,6.5,0,66,2019-12-01
121,173,2019-11-16,False,19,6.5,0,66,2019-12-01
20,57,2019-11-16,True,19,6.5,0,66,2019-12-01
96,172,2019-11-16,True,19,6.5,0,66,2019-12-01
100,172,2019-11-16,True,19,6.5,0,66,2019-12-01
96,100,2019-11-16,False,19,6.5,0,66,2019-12-01
140,99,2019-11-17,False,19,6.5,0,66,2019-12-01
110,213,2019-11-17,True,19,6.5,0,66,2019-12-01
99,110,2019-11-17,True,19,6.5,0,66,2019-12-01
214,140,2019-11-17,False,19,6.5,0,66,2019-12-01
140,110,2019-11-17,True,19,6.5,0,66,2019-12-01
213,214,2019-11-17,False,19,6.5,0,66,2019-12-01
36,35,2019-12-08,False,19,6.5,0,65,2019-12-08
76,114,2019-12-08,True,19,6.5,0,65,2019-12-08
61,15,2019-12-08,False,19,6.5,0,65,2019-12-08
187,99,2019-12-08,False,19,6.5,0,65,2019-12-08
20,110,2019-12-08,True,19,6.5,0,65,2019-12-08
210,7,2019-12-08,False,19,6.5,0,65,2019-12-08
17,175,2019-12-08,True,19,6.5,0,65,2019-12-08
48,49,2019-12-08,False,19,6.5,0,65,2019-12-08
97,188,2019-12-08,True,19,6.5,0,65,2019-12-08
14,133,2019-12-08,True,19,6.5,0,65,2019-12-08
107,13,2019-12-08,False,19,6.5,0,65,2019-12-08
142,9,2019-12-08,False,19,6.5,0,65,2019-12-08
201,18,2019-12-08,True,19,6.5,0,65,2019-12-08
27,131,2019-12-08,True,19,6.5,0,65,2019-12-08
50,32,2019-12-08,False,19,6.5,0,65,2019-12-08
211,98,2019-12-08,False,19,6.5,0,65,2019-12-08
161,21,2019-12-08,False,19,6.5,0,65,2019-12-08
121,173,2019-12-08,False,19,6.5,0,65,2019-12-08
85,190,2019-12-08,True,19,6.5,0,65,2019-12-08
144,212,2019-12-08,True,19,6.5,0,65,2019-12-08
110,187,2019-12-08,True,19,6.5,0,65,2019-12-08
15,201,2019-12-08,True,19,6.5,0,65,2019-12-08
99,20,2019-12-08,False,19,6.5,0,65,2019-12-08
97,76,2019-12-08,True,19,6.5,0,65,2019-12-08
131,142,2019-12-08,False,19,6.5,0,65,2019-12-08
114,133,2019-12-08,False,19,6.5,0,65,2019-12-08
35,7,2019-12-08,False,19,6.5,0,65,2019-12-08
175,107,2019-12-08,False,19,6.5,0,65,2019-12-08
188,14,2019-12-08,False,19,6.5,0,65,2019-12-08
13,17,2019-12-08,False,19,6.5,0,65,2019-12-08
49,46,2019-12-08,False,19,6.5,0,65,2019-12-08
50,36,2019-12-08,True,19,6.5,0,65,2019-12-08
190,211,2019-12-08,True,19,6.5,0,65,2019-12-08
9,27,2019-12-08,True,19,6.5,0,65,2019-12-08
32,210,2019-12-08,True,19,6.5,0,65,2019-12-08
61,121,2019-12-08,True,19,6.5,0,65,2019-12-08
173,18,2019-12-08,True,19,6.5,0,65,2019-12-08
212,161,2019-12-08,False,19,6.5,0,65,2019-12-08
98,85,2019-12-08,True,19,6.5,0,65,2019-12-08
21,144,2019-12-08,True,19,6.5,0,65,2019-12-08
46,131,2019-12-08,True,19,6.5,0,65,2019-12-08
107,99,2019-12-08,False,19,6.5,0,65,2019-12-08
161,61,2019-12-08,True,19,6.5,0,65,2019-12-08
14,97,2019-12-08,True,19,6.5,0,65,2019-12-08
76,13,2019-12-08,False,19,6.5,0,65,2019-12-08
114,188,2019-12-08,False,19,6.5,0,65,2019-12-08
27,35,2019-12-08,True,19,6.5,0,65,2019-12-08
175,187,2019-12-08,False,19,6.5,0,65,2019-12-08
133,110,2019-12-08,False,19,6.5,0,65,2019-12-08
17,20,2019-12-08,True,19,6.5,0,65,2019-12-08
7,32,2019-12-08,True,19,6.5,0,65,2019-12-08
210,36,2019-12-08,True,19,6.5,0,65,2019-12-08
212,211,2019-12-08,False,19,6.5,0,65,2019-12-08
49,9,2019-12-08,True,19,6.5,0,65,2019-12-08
48,50,2019-12-08,True,19,6.5,0,65,2019-12-08
201,121,2019-12-08,True,19,6.5,0,65,2019-12-08
85,173,2019-12-08,True,19,6.5,0,65,2019-12-08
144,190,2019-12-08,True,19,6.5,0,65,2019-12-08
21,98,2019-12-08,True,19,6.5,0,65,2019-12-08
18,15,2019-12-08,False,19,6.5,0,65,2019-12-08
35,46,2019-12-08,False,19,6.5,0,65,2019-12-08
99,76,2019-12-08,False,19,6.5,0,65,2019-12-08
190,61,2019-12-08,False,19,6.5,0,65,2019-12-08
110,17,2019-12-08,False,19,6.5,0,65,2019-12-08
13,97,2019-12-08,False,19,6.5,0,65,2019-12-08
188,175,2019-12-08,True,19,6.5,0,65,2019-12-08
7,27,2019-12-08,True,19,6.5,0,65,2019-12-08
187,114,2019-12-08,True,19,6.5,0,65,2019-12-08
133,107,2019-12-08,False,19,6.5,0,65,2019-12-08
20,14,2019-12-08,True,19,6.5,0,65,2019-12-08
9,48,2019-12-08,False,19,6.5,0,65,2019-12-08
142,210,2019-12-08,True,19,6.5,0,65,2019-12-08
121,212,2019-12-08,False,19,6.5,0,65,2019-12-08
32,49,2019-12-08,False,19,6.5,0,65,2019-12-08
131,50,2019-12-08,False,19,6.5,0,65,2019-12-08
211,201,2019-12-08,False,19,6.5,0,65,2019-12-08
18,85,2019-12-08,False,19,6.5,0,65,2019-12-08
173,144,2019-12-08,True,19,6.5,0,65,2019-12-08
15,21,2019-12-08,False,19,6.5,0,65,2019-12-08
98,161,2019-12-08,True,19,6.5,0,65,2019-12-08
61,50,2019-11-07,False,19,6.5,0,67,2019-12-12
190,133,2019-11-07,False,19,6.5,0,67,2019-12-12
65,36,2019-11-07,False,19,6.5,0,67,2019-12-12
173,14,2019-11-07,True,19,6.5,0,67,2019-12-12
23,35,2019-11-07,False,19,6.5,0,67,2019-12-12
60,27,2019-11-07,False,19,6.5,0,67,2019-12-12
87,50,2019-11-14,False,19,6.5,0,67,2019-12-12
60,173,2019-11-14,False,19,6.5,0,67,2019-12-12
61,23,2019-11-14,False,19,6.5,0,67,2019-12-12
190,14,2019-11-14,False,19,6.5,0,67,2019-12-12
36,35,2019-11-14,False,19,6.5,0,67,2019-12-12
65,133,2019-11-28,False,19,6.5,0,67,2019-12-12
87,36,2019-11-28,False,19,6.5,0,67,2019-12-12
61,60,2019-11-28,True,19,6.5,0,67,2019-12-12
23,14,2019-11-28,False,19,6.5,0,67,2019-12-12
173,35,2019-11-28,False,19,6.5,0,67,2019-12-12
50,27,2019-11-28,True,19,6.5,0,67,2019-12-12
173,133,2019-12-05,True,19,6.5,0,67,2019-12-12
87,23,2019-12-05,False,19,6.5,0,67,2019-12-12
61,14,2019-12-05,False,19,6.5,0,67,2019-12-12
50,35,2019-12-05,False,19,6.5,0,67,2019-12-12
36,27,2019-12-05,False,19,6.5,0,67,2019-12-12
190,36,2019-12-12,False,19,6.5,0,67,2019-12-12
23,60,2019-12-12,False,19,6.5,0,67,2019-12-12
87,65,2019-12-12,True,19,6.5,0,67,2019-12-12
35,14,2019-12-12,True,19,6.5,0,67,2019-12-12
133,50,2019-12-12,False,19,6.5,0,67,2019-12-12
173,27,2019-12-12,False,19,6.5,0,67,2019-12-12
17,27,2019-12-14,False,19,6.5,0,68,2019-12-14
9,7,2019-12-14,True,19,6.5,0,68,2019-12-14
46,20,2019-12-14,True,19,6.5,0,68,2019-12-14
32,14,2019-12-14,True,19,6.5,0,68,2019-12-14
14,17,2019-12-14,True,19,6.5,0,68,2019-12-14
9,46,2019-12-14,False,19,6.5,0,68,2019-12-14
7,20,2019-12-14,True,19,6.5,0,68,2019-12-14
27,32,2019-12-14,True,19,6.5,0,68,2019-12-14
17,20,2019-12-14,False,19,6.5,0,68,2019-12-14
27,46,2019-12-14,True,19,6.5,0,68,2019-12-14
7,32,2019-12-14,False,19,6.5,0,68,2019-12-14
14,9,2019-12-14,False,19,6.5,0,68,2019-12-14
18,52,2020-01-05,True,19,6.5,0,70,2020-01-30
49,14,2020-01-05,True,19,6.5,0,70,2020-01-30
178,172,2020-01-05,False,19,6.5,0,70,2020-01-30
197,144,2020-01-05,True,19,6.5,0,70,2020-01-30
96,173,2020-01-05,False,19,6.5,0,70,2020-01-30
9,50,2020-01-05,True,19,6.5,0,70,2020-01-30
23,216,2020-01-05,True,19,6.5,0,70,2020-01-30
48,7,2020-01-05,False,19,6.5,0,70,2020-01-30
113,201,2020-01-05,False,19,6.5,0,70,2020-01-30
13,107,2020-01-05,True,19,6.5,0,70,2020-01-30
53,79,2020-01-05,False,19,6.5,0,70,2020-01-30
218,188,2020-01-05,False,19,6.5,0,70,2020-01-30
201,96,2020-01-12,False,19,6.5,0,70,2020-01-30
79,49,2020-01-12,False,19,6.5,0,70,2020-01-30
144,23,2020-01-12,True,19,6.5,0,70,2020-01-30
172,52,2020-01-12,True,19,6.5,0,70,2020-01-30
173,53,2020-01-12,False,19,6.5,0,70,2020-01-30
48,18,2020-01-12,True,19,6.5,0,70,2020-01-30
218,113,2020-01-12,True,19,6.5,0,70,2020-01-30
14,197,2020-01-12,False,19,6.5,0,70,2020-01-30
216,178,2020-01-12,False,19,6.5,0,70,2020-01-30
50,13,2020-01-12,True,19,6.5,0,70,2020-01-30
7,9,2020-01-12,True,19,6.5,0,70,2020-01-30
188,107,2020-01-12,True,19,6.5,0,70,2020-01-30
173,188,2020-01-19,True,19,6.5,0,70,2020-01-30
7,49,2020-01-19,False,19,6.5,0,70,2020-01-30
107,218,2020-01-19,True,19,6.5,0,70,2020-01-30
13,172,2020-01-19,True,19,6.5,0,70,2020-01-30
144,14,2020-01-19,False,19,6.5,0,70,2020-01-30
197,48,2020-01-19,False,19,6.5,0,70,2020-01-30
23,178,2020-01-19,True,19,6.5,0,70,2020-01-30
79,50,2020-01-19,True,19,6.5,0,70,2020-01-30
113,216,2020-01-19,True,19,6.5,0,70,2020-01-30
18,96,2020-01-19,False,19,6.5,0,70,2020-01-30
53,9,2020-01-19,False,19,6.5,0,70,2020-01-30
52,201,2020-01-19,False,19,6.5,0,70,2020-01-30
9,197,2020-01-26,True,19,6.5,0,70,2020-01-30
188,23,2020-01-26,True,19,6.5,0,70,2020-01-30
96,53,2020-01-26,False,19,6.5,0,70,2020-01-30
50,173,2020-01-26,False,19,6.5,0,70,2020-01-30
79,7,2020-01-26,True,19,6.5,0,70,2020-01-30
216,218,2020-01-26,False,19,6.5,0,70,2020-01-30
172,18,2020-01-26,True,19,6.5,0,70,2020-01-30
52,113,2020-01-26,False,19,6.5,0,70,2020-01-30
201,144,2020-01-26,True,19,6.5,0,70,2020-01-30
49,48,2020-01-26,True,19,6.5,0,70,2020-01-30
178,107,2020-01-26,False,19,6.5,0,70,2020-01-30
14,13,2020-01-26,True,19,6.5,0,70,2020-01-30
221,175,2020-02-08,False,19,0.5,8,69,2020-02-29
218,175,2020-02-08,False,19,0.5,5,69,2020-02-29
222,176,2020-02-08,False,19,0.5,6,69,2020-02-29
218,113,2020-02-08,False,19,0.5,6,69,2020-02-29
218,178,2020-02-08,False,19,0.5,3,69,2020-02-29
218,176,2020-02-08,False,19,0.5,0,69,2020-02-29
224,127,2020-02-08,False,19,0.5,9,69,2020-02-29
121,175,2020-02-08,True,19,0.5,3,69,2020-02-29
127,178,2020-02-08,True,19,0.5,2,69,2020-02-29
175,113,2020-02-08,False,19,0.5,0,69,2020-02-29
175,114,2020-02-08,False,19,0.5,2,69,2020-02-29
221,218,2020-02-08,False,19,0.5,3,69,2020-02-29
121,178,2020-02-08,True,19,0.5,0,69,2020-02-29
225,176,2020-02-08,True,19,0.5,9,69,2020-02-29
223,127,2020-02-08,False,19,0.5,9,69,2020-02-29
127,175,2020-02-08,True,19,0.5,4,69,2020-02-29
221,178,2020-02-08,False,19,0.5,6,69,2020-02-29
219,127,2020-02-15,False,19,0.5,0,69,2020-02-29
215,175,2020-02-15,True,19,0.5,2,69,2020-02-29
212,211,2020-02-15,False,19,0.5,0,69,2020-02-29
221,218,2020-02-15,False,19,0.5,3,69,2020-02-29
127,212,2020-02-15,True,19,0.5,3,69,2020-02-29
176,211,2020-02-15,False,19,0.5,4,69,2020-02-29
155,218,2020-02-15,True,19,0.5,2,69,2020-02-29
222,218,2020-02-15,False,19,0.5,5,69,2020-02-29
178,126,2020-02-15,False,19,0.5,3,69,2020-02-29
218,215,2020-02-15,False,19,0.5,3,69,2020-02-29
155,219,2020-02-15,True,19,0.5,2,69,2020-02-29
178,212,2020-02-15,True,19,0.5,0,69,2020-02-29
221,211,2020-02-15,False,19,0.5,8,69,2020-02-29
127,178,2020-02-15,True,19,0.5,2,69,2020-02-29
218,216,2020-02-15,True,19,0.5,2,69,2020-02-29
218,211,2020-02-15,False,19,0.5,5,69,2020-02-29
218,212,2020-02-15,False,19,0.5,4,69,2020-02-29
155,175,2020-02-15,False,19,0.5,7,69,2020-02-29
218,126,2020-02-15,False,19,0.5,6,69,2020-02-29
218,175,2020-02-15,False,19,0.5,5,69,2020-02-29
221,127,2020-02-15,False,19,0.5,4,69,2020-02-29
127,113,2020-02-15,False,19,0.5,5,69,2020-02-29
218,127,2020-02-15,False,19,0.5,0,69,2020-02-29
155,215,2020-02-15,False,19,0.5,5,69,2020-02-29
178,215,2020-02-15,False,19,6.5,0,69,2020-02-29
211,126,2020-02-22,False,19,0.5,0,69,2020-02-29
218,215,2020-02-22,False,19,0.5,3,69,2020-02-29
218,219,2020-02-22,False,19,6.5,0,69,2020-02-29
127,175,2020-02-22,True,19,0.5,4,69,2020-02-29
218,211,2020-02-22,True,19,0.5,5,69,2020-02-29
218,114,2020-02-22,False,19,0.5,7,69,2020-02-29
216,178,2020-02-22,False,19,0.5,0,69,2020-02-29
155,218,2020-02-22,True,19,0.5,2,69,2020-02-29
218,126,2020-02-22,True,19,0.5,6,69,2020-02-29
218,216,2020-02-22,True,19,0.5,2,69,2020-02-29
178,126,2020-02-22,False,19,0.5,3,69,2020-02-29
127,211,2020-02-22,True,19,0.5,4,69,2020-02-29
127,114,2020-02-22,True,19,0.5,6,69,2020-02-29
226,218,2020-02-22,False,19,0.5,8,69,2020-02-29
155,127,2020-02-22,False,19,0.5,3,69,2020-02-29
218,178,2020-02-22,True,19,0.5,3,69,2020-02-29
218,113,2020-02-22,True,19,0.5,6,69,2020-02-29
225,211,2020-02-29,False,19,0.5,9,69,2020-02-29
155,217,2020-02-29,True,19,0.5,3,69,2020-02-29
223,218,2020-02-29,False,19,0.5,8,69,2020-02-29
219,127,2020-02-29,False,19,0.5,0,69,2020-02-29
78,212,2020-02-29,True,19,6.5,0,69,2020-02-29
218,121,2020-02-29,True,19,0.5,2,69,2020-02-29
217,175,2020-02-29,False,19,0.5,4,69,2020-02-29
217,127,2020-02-29,False,19,6.5,0,69,2020-02-29
218,212,2020-02-29,False,19,0.5,4,69,2020-02-29
227,218,2020-02-29,True,19,0.5,8,69,2020-02-29
225,218,2020-02-29,False,19,0.5,8,69,2020-02-29
218,217,2020-02-29,True,19,0.5,0,69,2020-02-29
225,178,2020-02-29,False,19,0.5,9,69,2020-02-29
127,216,2020-02-29,False,19,0.5,0,69,2020-02-29
217,211,2020-02-29,False,19,0.5,4,69,2020-02-29
219,211,2020-02-29,False,19,0.5,5,69,2020-02-29
218,114,2020-02-29,False,19,0.5,7,69,2020-02-29
218,78,2020-02-29,True,19,0.5,4,69,2020-02-29
155,127,2020-02-29,False,19,0.5,3,69,2020-02-29
219,218,2020-02-29,False,19,6.5,0,69,2020-02-29
127,126,2020-02-29,False,19,0.5,5,69,2020-02-29
212,211,2020-02-29,True,19,0.5,0,69,2020-02-29
217,126,2020-02-29,False,19,0.5,5,69,2020-02-29
50,7,2020-03-08,False,19,0.5,4,71,2020-03-08
15,49,2020-03-08,True,19,0.5,5,71,2020-03-08
18,35,2020-03-08,False,19,0.5,3,71,2020-03-08
13,14,2020-03-08,False,19,0.5,0,71,2020-03-08
57,85,2020-03-08,False,19,0.5,6,71,2020-03-08
18,50,2020-03-08,False,19,0.5,2,71,2020-03-08
35,49,2020-03-08,True,19,0.5,4,71,2020-03-08
57,13,2020-03-08,False,19,0.5,6,71,2020-03-08
15,14,2020-03-08,False,19,0.5,2,71,2020-03-08
85,7,2020-03-08,False,19,0.5,3,71,2020-03-08
18,49,2020-03-08,False,19,0.5,7,71,2020-03-08
13,7,2020-03-08,False,19,0.5,3,71,2020-03-08
50,85,2020-03-08,False,19,0.5,0,71,2020-03-08
35,14,2020-03-08,True,19,0.5,0,71,2020-03-08
57,15,2020-03-08,True,19,0.5,5,71,2020-03-08
35,7,2020-03-08,False,19,0.5,3,71,2020-03-08
15,13,2020-03-08,True,19,0.5,0,71,2020-03-08
57,18,2020-03-08,False,19,0.5,3,71,2020-03-08
85,14,2020-03-08,False,19,0.5,0,71,2020-03-08
50,49,2020-03-08,False,19,0.5,5,71,2020-03-08
127,190,2020-03-02,True,19,0.5,3,73,2020-03-29
217,178,2020-03-02,False,19,0.5,3,73,2020-03-29
16,49,2020-03-02,False,19,0.5,4,73,2020-03-29
172,14,2020-03-02,False,19,0.5,4,73,2020-03-29
217,218,2020-03-02,True,19,0.5,0,73,2020-03-29
18,173,2020-03-02,False,19,0.5,0,73,2020-03-29
218,212,2020-03-02,False,19,0.5,4,73,2020-03-29
21,53,2020-03-02,True,19,0.5,2,73,2020-03-29
216,218,2020-03-02,False,19,0.5,0,73,2020-03-29
49,42,2020-03-02,False,19,0.5,5,73,2020-03-29
218,121,2020-03-02,False,19,0.5,4,73,2020-03-29
16,19,2020-03-02,False,19,0.5,2,73,2020-03-29
53,49,2020-03-02,False,19,0.5,3,73,2020-03-29
18,14,2020-03-02,False,19,0.5,4,73,2020-03-29
212,201,2020-03-02,False,19,0.5,4,73,2020-03-29
178,23,2020-03-02,True,19,0.5,4,73,2020-03-29
218,127,2020-03-02,False,19,0.5,3,73,2020-03-29
218,175,2020-03-02,False,19,0.5,4,73,2020-03-29
229,19,2020-03-02,False,19,0.5,3,73,2020-03-29
217,127,2020-03-02,True,19,0.5,4,73,2020-03-29
218,178,2020-03-02,False,19,0.5,2,73,2020-03-29
36,173,2020-03-02,True,19,0.5,0,73,2020-03-29
173,7,2020-03-02,True,19,0.5,5,73,2020-03-29
126,201,2020-03-02,True,19,0.5,0,73,2020-03-29
229,16,2020-03-02,False,19,0.5,0,73,2020-03-29
172,188,2020-03-02,True,19,6.5,0,73,2020-03-29
61,188,2020-03-02,False,19,0.5,2,73,2020-03-29
201,188,2020-03-02,False,19,0.5,2,73,2020-03-29
85,53,2020-03-02,False,19,0.5,0,73,2020-03-29
201,13,2020-03-02,False,19,0.5,5,73,2020-03-29
121,190,2020-03-09,True,19,0.5,2,73,2020-03-29
172,229,2020-03-09,True,19,0.5,2,73,2020-03-29
23,61,2020-03-09,False,19,0.5,2,73,2020-03-29
228,7,2020-03-09,True,19,6.5,0,73,2020-03-29
18,14,2020-03-09,False,19,0.5,4,73,2020-03-29
14,49,2020-03-09,False,19,0.5,3,73,2020-03-29
21,14,2020-03-09,False,19,0.5,2,73,2020-03-29
218,211,2020-03-09,True,19,0.5,4,73,2020-03-29
190,52,2020-03-09,False,19,0.5,4,73,2020-03-29
21,16,2020-03-09,False,19,0.5,0,73,2020-03-29
229,14,2020-03-09,False,19,0.5,2,73,2020-03-29
35,14,2020-03-09,True,19,0.5,0,73,2020-03-29
35,34,2020-03-09,False,19,0.5,3,73,2020-03-29
229,34,2020-03-09,False,19,0.5,4,73,2020-03-29
127,175,2020-03-09,True,19,0.5,0,73,2020-03-29
126,18,2020-03-09,True,19,0.5,3,73,2020-03-29
188,173,2020-03-09,True,19,0.5,0,73,2020-03-29
53,14,2020-03-09,True,19,6.5,0,73,2020-03-29
34,9,2020-03-09,True,19,0.5,0,73,2020-03-29
175,61,2020-03-09,False,19,0.5,4,73,2020-03-29
36,173,2020-03-09,True,19,0.5,0,73,2020-03-29
197,21,2020-03-09,False,19,6.5,0,73,2020-03-29
34,49,2020-03-09,False,19,0.5,0,73,2020-03-29
173,14,2020-03-09,False,19,0.5,3,73,2020-03-29
18,173,2020-03-09,False,19,0.5,0,73,2020-03-29
14,7,2020-03-09,False,19,0.5,2,73,2020-03-29
18,172,2020-03-09,False,19,6.5,0,73,2020-03-29
218,121,2020-03-09,False,19,0.5,4,73,2020-03-29
217,218,2020-03-09,True,19,0.5,0,73,2020-03-29
218,178,2020-03-09,False,19,0.5,2,73,2020-03-29
36,27,2020-03-09,True,19,0.5,5,73,2020-03-29
36,14,2020-03-09,True,19,0.5,4,73,2020-03-29
198,14,2020-03-09,False,19,0.5,5,73,2020-03-29
190,172,2020-03-09,False,19,0.5,4,73,2020-03-29
126,230,2020-03-09,False,19,0.5,0,73,2020-03-29
49,42,2020-03-09,False,19,0.5,5,73,2020-03-29
36,18,2020-03-09,True,19,6.5,0,73,2020-03-29
98,17,2020-03-09,False,19,0.5,2,73,2020-03-29
218,175,2020-03-09,True,19,0.5,4,73,2020-03-29
